ifim_site_name,ifim_da_sqmi,metric,flow,pctchg
Below Harvell Dam,1359.9,shallow_slow,Apr,57.9719937
Below Harvell Dam,1359.9,shallow_fast,Apr,61.96161337
Below Harvell Dam,1359.9,deep_slow,Apr,22.37175501
Below Harvell Dam,1359.9,deep_fast,Apr,9.785292905
Below Harvell Dam,1359.9,as_spawn,Apr,-43.52681851
Below Harvell Dam,1359.9,as_juv,Apr,3.997689692
Below Harvell Dam,1359.9,l_rad,Apr,-16.43447685
Below Harvell Dam,1359.9,e_comp,Apr,0.230766144
Below Harvell Dam,1359.9,rh_spawn,Apr,-0.252665525
Below Harvell Dam,1359.9,smb_juv,May,3.430913266
Below Harvell Dam,1359.9,smb_adult,May,-4.434854766
Below Harvell Dam,1359.9,smb_spawn,May,28.89885438
Below Harvell Dam,1359.9,rbs_spawn,May,45.16691849
Below Harvell Dam,1359.9,nh_adult,May,-29.07672357
Below Harvell Dam,1359.9,nh_spawn,May,-46.26914373
Below Harvell Dam,1359.9,bd_high_grad,May,66.09201914
Below Harvell Dam,1359.9,bd_low_grad,May,64.77887308
Below Harvell Dam,1359.9,shallow_slow,May,51.85793524
Below Harvell Dam,1359.9,shallow_fast,May,61.86094372
Below Harvell Dam,1359.9,deep_slow,May,22.87914316
Below Harvell Dam,1359.9,deep_fast,May,4.573515791
Below Harvell Dam,1359.9,as_spawn,May,-43.76112015
Below Harvell Dam,1359.9,as_juv,May,4.022130704
Below Harvell Dam,1359.9,l_rad,May,-25.9484594
Below Harvell Dam,1359.9,e_comp,May,-8.628430728
Below Harvell Dam,1359.9,rh_spawn,May,-0.832721139
Below Harvell Dam,1359.9,smb_juv,Jun,-1.041971182
Below Harvell Dam,1359.9,smb_adult,Jun,-7.967796135
Below Harvell Dam,1359.9,smb_spawn,Jun,28.16839213
Below Harvell Dam,1359.9,rbs_spawn,Jun,32.30038423
Below Harvell Dam,1359.9,nh_adult,Jun,-36.85172092
Below Harvell Dam,1359.9,nh_spawn,Jun,-46.17204478
Below Harvell Dam,1359.9,bd_high_grad,Jun,41.89743184
Below Harvell Dam,1359.9,bd_low_grad,Jun,62.54752034
Below Harvell Dam,1359.9,shallow_slow,Jun,36.6689808
Below Harvell Dam,1359.9,shallow_fast,Jun,52.26978965
Below Harvell Dam,1359.9,deep_slow,Jun,20.3782555
Below Harvell Dam,1359.9,deep_fast,Jun,-15.33791932
Below Harvell Dam,1359.9,as_spawn,Jun,-47.89855137
Below Harvell Dam,1359.9,as_juv,Jun,3.707667343
Below Harvell Dam,1359.9,l_rad,Jun,-39.46970609
Below Harvell Dam,1359.9,e_comp,Jun,-25.58431028
Below Harvell Dam,1359.9,rh_spawn,Jun,-1.62103163
Below Harvell Dam,1359.9,smb_juv,Jul,-17.19951189
Below Harvell Dam,1359.9,smb_adult,Jul,-16.76393638
Below Harvell Dam,1359.9,smb_spawn,Jul,28.98476731
Below Harvell Dam,1359.9,rbs_spawn,Jul,22.5079066
Below Harvell Dam,1359.9,nh_adult,Jul,-38.56087904
Below Harvell Dam,1359.9,nh_spawn,Jul,-45.04191861
Below Harvell Dam,1359.9,bd_high_grad,Jul,32.51676028
Below Harvell Dam,1359.9,bd_low_grad,Jul,32.02476802
Below Harvell Dam,1359.9,shallow_slow,Jul,40.4441904
Below Harvell Dam,1359.9,shallow_fast,Jul,-17.3514931
Below Harvell Dam,1359.9,deep_slow,Jul,-7.195592974
Below Harvell Dam,1359.9,deep_fast,Jul,-29.58854176
Below Harvell Dam,1359.9,as_spawn,Jul,-49.55350003
Below Harvell Dam,1359.9,as_juv,Jul,-5.129358614
Below Harvell Dam,1359.9,l_rad,Jul,-41.35282632
Below Harvell Dam,1359.9,e_comp,Jul,-33.6285819
Below Harvell Dam,1359.9,rh_spawn,Jul,-4.010198677
Below Harvell Dam,1359.9,smb_juv,Aug,-19.73220498
Below Harvell Dam,1359.9,smb_adult,Aug,-20.67483161
Below Harvell Dam,1359.9,smb_spawn,Aug,27.7701234
Below Harvell Dam,1359.9,rbs_spawn,Aug,22.21409208
Below Harvell Dam,1359.9,nh_adult,Aug,-38.77149883
Below Harvell Dam,1359.9,nh_spawn,Aug,-45.19479458
Below Harvell Dam,1359.9,bd_high_grad,Aug,29.61208439
Below Harvell Dam,1359.9,bd_low_grad,Aug,27.20463152
Below Harvell Dam,1359.9,shallow_slow,Aug,50.26130154
Below Harvell Dam,1359.9,shallow_fast,Aug,-21.14974467
Below Harvell Dam,1359.9,deep_slow,Aug,-8.819335401
Below Harvell Dam,1359.9,deep_fast,Aug,-29.73391013
Below Harvell Dam,1359.9,as_spawn,Aug,-50.11811672
Below Harvell Dam,1359.9,as_juv,Aug,-6.282926322
Below Harvell Dam,1359.9,l_rad,Aug,-41.41247278
Below Harvell Dam,1359.9,e_comp,Aug,-33.6718087
Below Harvell Dam,1359.9,rh_spawn,Aug,-4.212853203
Below Harvell Dam,1359.9,smb_juv,Sep,-21.76443377
Below Harvell Dam,1359.9,smb_adult,Sep,-25.79355652
Below Harvell Dam,1359.9,smb_spawn,Sep,23.29081583
Below Harvell Dam,1359.9,rbs_spawn,Sep,13.92665526
Below Harvell Dam,1359.9,nh_adult,Sep,-40.24100671
