ifim_site_name,ifim_da_sqmi,ifim_maf_cfs,metric,flow,pctchg
James,1389.9,1777.877,nh_spawn,Jan,-5.353595436
James,1389.9,1777.877,rfs_yoy,Jan,1.648648434
James,1389.9,1777.877,rfs_adult,Jan,0.937804435
James,1389.9,1777.877,ff_adult,Jan,-0.503354726
James,1389.9,1777.877,nh_adult,Jan,-3.366241265
James,1389.9,1777.877,smb_yoy,Jan,1.449459635
James,1389.9,1777.877,smb_juv,Jan,1.207637841
James,1389.9,1777.877,smb_adult,Jan,1.545986199
James,1389.9,1777.877,rb_yoy,Jan,3.681409318
James,1389.9,1777.877,rb_juv,Jan,2.311651241
James,1389.9,1777.877,rb_adult,Jan,2.12937754
James,1389.9,1777.877,rbs_spawn,Jan,1.026840481
James,1389.9,1777.877,nh_yoy,Jan,3.339489406
James,1389.9,1777.877,smb_spawn,Jan,2.709021433
James,1389.9,1777.877,rb_spawn,Jan,0.609009921
James,1389.9,1777.877,bj_juv,Feb,2.026631066
James,1389.9,1777.877,bj_adult,Feb,-0.747939897
James,1389.9,1777.877,csr_adult,Feb,2.044635216
James,1389.9,1777.877,chub_spp._spawn,Feb,3.029741974
James,1389.9,1777.877,ff_juv,Feb,0.434364991
James,1389.9,1777.877,nh_spawn,Feb,-1.730976388
James,1389.9,1777.877,rfs_yoy,Feb,1.374913448
James,1389.9,1777.877,rfs_adult,Feb,0.850952053
James,1389.9,1777.877,ff_adult,Feb,0.425236339
James,1389.9,1777.877,nh_adult,Feb,-2.12104545
James,1389.9,1777.877,smb_yoy,Feb,2.366654454
James,1389.9,1777.877,smb_juv,Feb,2.232193702
James,1389.9,1777.877,smb_adult,Feb,3.038409409
James,1389.9,1777.877,rb_yoy,Feb,3.311243547
James,1389.9,1777.877,rb_juv,Feb,3.1080532
James,1389.9,1777.877,rb_adult,Feb,1.995849818
James,1389.9,1777.877,rbs_spawn,Feb,0.732216387
James,1389.9,1777.877,nh_yoy,Feb,1.294990173
James,1389.9,1777.877,smb_spawn,Feb,2.257007872
James,1389.9,1777.877,rb_spawn,Feb,3.345467357
James,1389.9,1777.877,bj_juv,Mar,3.73951637
James,1389.9,1777.877,bj_adult,Mar,2.523620141
James,1389.9,1777.877,csr_adult,Mar,2.775542446
James,1389.9,1777.877,chub_spp._spawn,Mar,2.390546014
James,1389.9,1777.877,ff_juv,Mar,-0.441386121
James,1389.9,1777.877,nh_spawn,Mar,0.679772686
James,1389.9,1777.877,rfs_yoy,Mar,0.852266038
James,1389.9,1777.877,rfs_adult,Mar,1.091261511
James,1389.9,1777.877,ff_adult,Mar,0.981822989
James,1389.9,1777.877,nh_adult,Mar,-1.069130551
James,1389.9,1777.877,smb_yoy,Mar,2.661188203
James,1389.9,1777.877,smb_juv,Mar,2.311922292
James,1389.9,1777.877,smb_adult,Mar,3.309074515
James,1389.9,1777.877,rb_yoy,Mar,2.596796246
James,1389.9,1777.877,rb_juv,Mar,3.540314636
James,1389.9,1777.877,rb_adult,Mar,2.007456961
James,1389.9,1777.877,rbs_spawn,Mar,3.39098161
James,1389.9,1777.877,nh_yoy,Mar,4.538584707
James,1389.9,1777.877,smb_spawn,Mar,2.659155453
James,1389.9,1777.877,rb_spawn,Mar,5.283230707
James,1389.9,1777.877,bj_juv,Apr,5.018954254
James,1389.9,1777.877,bj_adult,Apr,2.581819559
James,1389.9,1777.877,csr_adult,Apr,2.716279054
James,1389.9,1777.877,chub_spp._spawn,Apr,1.805534094
James,1389.9,1777.877,ff_juv,Apr,-0.427467138
James,1389.9,1777.877,nh_spawn,Apr,0.680881924
James,1389.9,1777.877,rfs_yoy,Apr,0.280319426
James,1389.9,1777.877,rfs_adult,Apr,1.129645604
James,1389.9,1777.877,ff_adult,Apr,1.023722158
James,1389.9,1777.877,nh_adult,Apr,-0.799205682
James,1389.9,1777.877,smb_yoy,Apr,2.641986387
James,1389.9,1777.877,smb_juv,Apr,2.272886164
James,1389.9,1777.877,smb_adult,Apr,2.77878806
James,1389.9,1777.877,rb_yoy,Apr,2.544487239
James,1389.9,1777.877,rb_juv,Apr,3.783162196
James,1389.9,1777.877,rb_adult,Apr,2.073038432
James,1389.9,1777.877,rbs_spawn,Apr,3.537270119
James,1389.9,1777.877,nh_yoy,Apr,4.826310797
James,1389.9,1777.877,smb_spawn,Apr,2.732879207
James,1389.9,1777.877,rb_spawn,Apr,5.001941584
James,1389.9,1777.877,bj_juv,May,2.179827671
James,1389.9,1777.877,bj_adult,May,0.836222482
James,1389.9,1777.877,csr_adult,May,3.079087482
James,1389.9,1777.877,chub_spp._spawn,May,2.661622361
James,1389.9,1777.877,ff_juv,May,-1.01631405
James,1389.9,1777.877,nh_spawn,May,-1.254177691
James,1389.9,1777.877,rfs_yoy,May,1.195096639
James,1389.9,1777.877,rfs_adult,May,0.887493133
James,1389.9,1777.877,ff_adult,May,0.423314513
James,1389.9,1777.877,nh_adult,May,-1.668538706
James,1389.9,1777.877,smb_yoy,May,2.475181244
James,1389.9,1777.877,smb_juv,May,2.278988076
James,1389.9,1777.877,smb_adult,May,4.03284507
James,1389.9,1777.877,rb_yoy,May,3.232383894
James,1389.9,1777.877,rb_juv,May,3.177998656
James,1389.9,1777.877,rb_adult,May,1.928501345
James,1389.9,1777.877,rbs_spawn,May,-0.35408147
James,1389.9,1777.877,nh_yoy,May,1.700227471
James,1389.9,1777.877,smb_spawn,May,2.64513273
James,1389.9,1777.877,rb_spawn,May,5.195479008
James,1389.9,1777.877,bj_juv,Jun,2.134609741
James,1389.9,1777.877,bj_adult,Jun,-1.046230722
James,1389.9,1777.877,csr_adult,Jun,-0.072856046
James,1389.9,1777.877,chub_spp._spawn,Jun,3.933437744
James,1389.9,1777.877,ff_juv,Jun,4.458219129
James,1389.9,1777.877,nh_spawn,Jun,-4.550821846
James,1389.9,1777.877,rfs_yoy,Jun,1.649403862
James,1389.9,1777.877,rfs_adult,Jun,1.026692041
James,1389.9,1777.877,ff_adult,Jun,-0.186762416
James,1389.9,1777.877,nh_adult,Jun,-3.328764376
James,1389.9,1777.877,smb_yoy,Jun,1.372192194
James,1389.9,1777.877,smb_juv,Jun,1.316182335
James,1389.9,1777.877,smb_adult,Jun,1.397172994
James,1389.9,1777.877,rb_yoy,Jun,3.714545575
James,1389.9,1777.877,rb_juv,Jun,2.339253977
James,1389.9,1777.877,rb_adult,Jun,2.178847804
James,1389.9,1777.877,rbs_spawn,Jun,-1.037949499
James,1389.9,1777.877,nh_yoy,Jun,4.704833682
James,1389.9,1777.877,smb_spawn,Jun,3.282689389
James,1389.9,1777.877,rb_spawn,Jun,0.192193192
James,1389.9,1777.877,bj_juv,Jul,0.40352517
James,1389.9,1777.877,bj_adult,Jul,-2.48191771
James,1389.9,1777.877,csr_adult,Jul,-0.81845216
James,1389.9,1777.877,chub_spp._spawn,Jul,2.358977308
James,1389.9,1777.877,ff_juv,Jul,3.801121122
James,1389.9,1777.877,nh_spawn,Jul,-8.955781097
James,1389.9,1777.877,rfs_yoy,Jul,1.662064506
James,1389.9,1777.877,rfs_adult,Jul,-0.137543239
James,1389.9,1777.877,ff_adult,Jul,-3.186206463
James,1389.9,1777.877,nh_adult,Jul,-3.714067476
James,1389.9,1777.877,smb_yoy,Jul,2.149896131
James,1389.9,1777.877,smb_juv,Jul,0.011843136
James,1389.9,1777.877,smb_adult,Jul,1.374131173
James,1389.9,1777.877,rb_yoy,Jul,2.91975649
James,1389.9,1777.877,rb_juv,Jul,1.565386895
James,1389.9,1777.877,rb_adult,Jul,1.784707234
James,1389.9,1777.877,rbs_spawn,Jul,1.602226422
James,1389.9,1777.877,nh_yoy,Jul,-0.126554419
James,1389.9,1777.877,smb_spawn,Jul,1.733971248
James,1389.9,1777.877,rb_spawn,Jul,1.876817061
James,1389.9,1777.877,bj_juv,Aug,-0.291188661
James,1389.9,1777.877,bj_adult,Aug,-3.294532505
James,1389.9,1777.877,csr_adult,Aug,-0.729957246
James,1389.9,1777.877,chub_spp._spawn,Aug,2.738156579
James,1389.9,1777.877,ff_juv,Aug,3.0492294
James,1389.9,1777.877,nh_spawn,Aug,-9.405243154
James,1389.9,1777.877,rfs_yoy,Aug,1.904796309
James,1389.9,1777.877,rfs_adult,Aug,-0.657279993
James,1389.9,1777.877,ff_adult,Aug,-4.169155941
James,1389.9,1777.877,nh_adult,Aug,-3.851775041
James,1389.9,1777.877,smb_yoy,Aug,2.588616479
James,1389.9,1777.877,smb_juv,Aug,0.051050358
James,1389.9,1777.877,smb_adult,Aug,1.028517141
James,1389.9,1777.877,rb_yoy,Aug,2.577404252
James,1389.9,1777.877,rb_juv,Aug,1.570535062
James,1389.9,1777.877,rb_adult,Aug,1.695280708
James,1389.9,1777.877,rbs_spawn,Aug,-5.328056084
James,1389.9,1777.877,nh_yoy,Aug,-0.991804394
James,1389.9,1777.877,smb_spawn,Aug,1.270903991
James,1389.9,1777.877,rb_spawn,Aug,3.293630542
James,1389.9,1777.877,bj_juv,Sep,-1.408932173
James,1389.9,1777.877,bj_adult,Sep,-4.287965123
James,1389.9,1777.877,csr_adult,Sep,-0.871259156
James,1389.9,1777.877,chub_spp._spawn,Sep,2.406597476
James,1389.9,1777.877,ff_juv,Sep,0.721100404
James,1389.9,1777.877,nh_spawn,Sep,-11.05520139
James,1389.9,1777.877,rfs_yoy,Sep,2.009552361
James,1389.9,1777.877,rfs_adult,Sep,-1.385003647
James,1389.9,1777.877,ff_adult,Sep,-5.157118851
James,1389.9,1777.877,nh_adult,Sep,-4.308088596
James,1389.9,1777.877,smb_yoy,Sep,2.810190755
James,1389.9,1777.877,smb_juv,Sep,0.007858899
James,1389.9,1777.877,smb_adult,Sep,0.174426688
James,1389.9,1777.877,rb_yoy,Sep,2.741554136
James,1389.9,1777.877,rb_juv,Sep,1.604643144
James,1389.9,1777.877,rb_adult,Sep,1.701215104
James,1389.9,1777.877,rbs_spawn,Sep,-6.179474319
James,1389.9,1777.877,nh_yoy,Sep,-0.131925321
James,1389.9,1777.877,smb_spawn,Sep,0.959002584
James,1389.9,1777.877,rb_spawn,Sep,4.18672929
James,1389.9,1777.877,bj_juv,Oct,-0.5051153
James,1389.9,1777.877,bj_adult,Oct,-3.452668396
James,1389.9,1777.877,csr_adult,Oct,-0.723797661
James,1389.9,1777.877,chub_spp._spawn,Oct,2.864167112
James,1389.9,1777.877,ff_juv,Oct,2.543360707
James,1389.9,1777.877,nh_spawn,Oct,-9.420688757
James,1389.9,1777.877,rfs_yoy,Oct,1.904877263
James,1389.9,1777.877,rfs_adult,Oct,-0.789399982
James,1389.9,1777.877,ff_adult,Oct,-4.328184393
James,1389.9,1777.877,nh_adult,Oct,-3.917768894
James,1389.9,1777.877,smb_yoy,Oct,2.597087512
James,1389.9,1777.877,smb_juv,Oct,0.051538264
James,1389.9,1777.877,smb_adult,Oct,0.852921626
James,1389.9,1777.877,rb_yoy,Oct,2.589703913
James,1389.9,1777.877,rb_juv,Oct,1.576671564
James,1389.9,1777.877,rb_adult,Oct,1.705568328
James,1389.9,1777.877,rbs_spawn,Oct,-5.472836312
James,1389.9,1777.877,nh_yoy,Oct,-1.045312731
James,1389.9,1777.877,smb_spawn,Oct,1.19355434
James,1389.9,1777.877,rb_spawn,Oct,3.43014098
James,1389.9,1777.877,bj_juv,Nov,0.200092566
James,1389.9,1777.877,bj_adult,Nov,-2.623580168
James,1389.9,1777.877,csr_adult,Nov,-0.861375969
James,1389.9,1777.877,chub_spp._spawn,Nov,2.320566399
James,1389.9,1777.877,ff_juv,Nov,4.311294086
James,1389.9,1777.877,nh_spawn,Nov,-8.999378987
James,1389.9,1777.877,rfs_yoy,Nov,1.73594775
James,1389.9,1777.877,rfs_adult,Nov,-0.224048112
James,1389.9,1777.877,ff_adult,Nov,-3.617733868
James,1389.9,1777.877,nh_adult,Nov,-3.719051373
James,1389.9,1777.877,smb_yoy,Nov,2.166134859
James,1389.9,1777.877,smb_juv,Nov,0.027069201
James,1389.9,1777.877,smb_adult,Nov,1.545986199
James,1389.9,1777.877,rb_yoy,Nov,2.778470104
James,1389.9,1777.877,rb_juv,Nov,1.575340396
James,1389.9,1777.877,rb_adult,Nov,1.736621757
James,1389.9,1777.877,rbs_spawn,Nov,-5.319543359
James,1389.9,1777.877,nh_yoy,Nov,-0.435204925
James,1389.9,1777.877,smb_spawn,Nov,1.620335401
James,1389.9,1777.877,rb_spawn,Nov,2.713967267
James,1389.9,1777.877,bj_juv,Dec,1.094583358
James,1389.9,1777.877,bj_adult,Dec,-2.058168999
James,1389.9,1777.877,csr_adult,Dec,-0.897056158
James,1389.9,1777.877,chub_spp._spawn,Dec,2.412856302
James,1389.9,1777.877,ff_juv,Dec,4.311294086
James,1389.9,1777.877,nh_spawn,Dec,-8.453733295
James,1389.9,1777.877,rfs_yoy,Dec,1.331192469
James,1389.9,1777.877,rfs_adult,Dec,0.136960798
James,1389.9,1777.877,ff_adult,Dec,-2.009088107
James,1389.9,1777.877,nh_adult,Dec,-3.683217584
James,1389.9,1777.877,smb_yoy,Dec,1.879361187
James,1389.9,1777.877,smb_juv,Dec,0.029152123
James,1389.9,1777.877,smb_adult,Dec,1.602406686
James,1389.9,1777.877,rb_yoy,Dec,3.109044883
James,1389.9,1777.877,rb_juv,Dec,1.598343462
James,1389.9,1777.877,rb_adult,Dec,2.032716618
James,1389.9,1777.877,rbs_spawn,Dec,1.989480358
James,1389.9,1777.877,nh_yoy,Dec,0.785433461
James,1389.9,1777.877,smb_spawn,Dec,1.992005664
James,1389.9,1777.877,rb_spawn,Dec,-0.410963897
Laurel Hill,654.1,591.888,riffle,MAF,-5.671155832
Laurel Hill,654.1,591.888,fast_gen,MAF,-4.725638751
Laurel Hill,654.1,591.888,pool_run,MAF,-3.941724555
Laurel Hill,654.1,591.888,pool_cov,MAF,-2.361961853
Laurel Hill,654.1,591.888,alg_mid,MAF,2.113346319
Laurel Hill,654.1,591.888,riffle,Jan,-2.617785264
Laurel Hill,654.1,591.888,fast_gen,Jan,-4.625661194
Laurel Hill,654.1,591.888,pool_run,Jan,-3.894670156
Laurel Hill,654.1,591.888,pool_cov,Jan,-1.733188511
Laurel Hill,654.1,591.888,alg_mid,Jan,2.253043217
Laurel Hill,654.1,591.888,riffle,Feb,-1.900025773
Laurel Hill,654.1,591.888,fast_gen,Feb,-1.441156446
Laurel Hill,654.1,591.888,pool_run,Feb,-2.14093401
Laurel Hill,654.1,591.888,pool_cov,Feb,0
Laurel Hill,654.1,591.888,alg_mid,Feb,2.728680815
Laurel Hill,654.1,591.888,riffle,Mar,1.142635847
Laurel Hill,654.1,591.888,fast_gen,Mar,1.397729763
Laurel Hill,654.1,591.888,pool_run,Mar,0.768133278
Laurel Hill,654.1,591.888,pool_cov,Mar,5.679562051
Laurel Hill,654.1,591.888,alg_mid,Mar,4.487707685
Laurel Hill,654.1,591.888,riffle,Apr,2.693035591
Laurel Hill,654.1,591.888,fast_gen,Apr,1.504514978
Laurel Hill,654.1,591.888,pool_run,Apr,1.685625951
Laurel Hill,654.1,591.888,pool_cov,Apr,5.012502158
Laurel Hill,654.1,591.888,alg_mid,Apr,7.532980433
Laurel Hill,654.1,591.888,riffle,May,2.659764593
Laurel Hill,654.1,591.888,fast_gen,May,1.723309328
Laurel Hill,654.1,591.888,pool_run,May,0.010361358
Laurel Hill,654.1,591.888,pool_cov,May,5.356815557
Laurel Hill,654.1,591.888,alg_mid,May,3.025666781
Laurel Hill,654.1,591.888,riffle,Jun,-2.263209548
Laurel Hill,654.1,591.888,fast_gen,Jun,-2.568821971
Laurel Hill,654.1,591.888,pool_run,Jun,-3.127851237
Laurel Hill,654.1,591.888,pool_cov,Jun,-0.562457755
Laurel Hill,654.1,591.888,alg_mid,Jun,2.526668909
Laurel Hill,654.1,591.888,riffle,Jul,-5.660905834
Laurel Hill,654.1,591.888,fast_gen,Jul,-5.572785496
Laurel Hill,654.1,591.888,pool_run,Jul,-3.965036224
Laurel Hill,654.1,591.888,pool_cov,Jul,-2.327845491
Laurel Hill,654.1,591.888,alg_mid,Jul,2.376366222
Laurel Hill,654.1,591.888,riffle,Aug,-5.529914304
Laurel Hill,654.1,591.888,fast_gen,Aug,-4.769311677
Laurel Hill,654.1,591.888,pool_run,Aug,-4.357513506
Laurel Hill,654.1,591.888,pool_cov,Aug,-2.415777849
Laurel Hill,654.1,591.888,alg_mid,Aug,2.18627801
Laurel Hill,654.1,591.888,riffle,Sep,-5.671155832
Laurel Hill,654.1,591.888,fast_gen,Sep,-4.607817557
Laurel Hill,654.1,591.888,pool_run,Sep,-4.367375607
Laurel Hill,654.1,591.888,pool_cov,Sep,-2.095784952
Laurel Hill,654.1,591.888,alg_mid,Sep,1.690679425
Laurel Hill,654.1,591.888,riffle,Oct,-5.645894001
Laurel Hill,654.1,591.888,fast_gen,Oct,-4.619896506
Laurel Hill,654.1,591.888,pool_run,Oct,-4.387937952
Laurel Hill,654.1,591.888,pool_cov,Oct,-1.696246396
Laurel Hill,654.1,591.888,alg_mid,Oct,-1.735370219
Laurel Hill,654.1,591.888,riffle,Nov,-5.867711034
Laurel Hill,654.1,591.888,fast_gen,Nov,-5.601955668
Laurel Hill,654.1,591.888,pool_run,Nov,-3.965036224
Laurel Hill,654.1,591.888,pool_cov,Nov,-2.327845491
Laurel Hill,654.1,591.888,alg_mid,Nov,2.526650316
Laurel Hill,654.1,591.888,riffle,Dec,-3.450871707
Laurel Hill,654.1,591.888,fast_gen,Dec,-4.663018383
Laurel Hill,654.1,591.888,pool_run,Dec,-3.658256489
Laurel Hill,654.1,591.888,pool_cov,Dec,-2.78919779
Laurel Hill,654.1,591.888,alg_mid,Dec,2.243692396
Luray,1332.5,1482.992,smb_sub_adult,MAF,-0.945189626
Luray,1332.5,1482.992,smb_adult,MAF,-0.835912905
Luray,1332.5,1482.992,rbs_juv,MAF,3.216478789
Luray,1332.5,1482.992,rbs_adult,MAF,1.963808848
Luray,1332.5,1482.992,c_ssp.,MAF,0.66461037
Luray,1332.5,1482.992,mm,MAF,-1.338833272
Luray,1332.5,1482.992,rc,MAF,-1.059685137
Luray,1332.5,1482.992,smb_sub_adult,Jan,-1.482494121
Luray,1332.5,1482.992,smb_adult,Jan,-0.767578951
Luray,1332.5,1482.992,rbs_juv,Jan,3.057639773
Luray,1332.5,1482.992,rbs_adult,Jan,1.965854379
Luray,1332.5,1482.992,c_ssp.,Jan,0.088115783
Luray,1332.5,1482.992,mm,Jan,-1.401186593
Luray,1332.5,1482.992,rc,Jan,-1.112989931
Luray,1332.5,1482.992,smb_sub_adult,Feb,-0.80866397
Luray,1332.5,1482.992,smb_adult,Feb,2.053764255
Luray,1332.5,1482.992,rbs_juv,Feb,4.040213542
Luray,1332.5,1482.992,rbs_adult,Feb,0.323615251
Luray,1332.5,1482.992,c_ssp.,Feb,0.791252466
Luray,1332.5,1482.992,mm,Feb,0.945562873
Luray,1332.5,1482.992,rc,Feb,0.544991863
Luray,1332.5,1482.992,smb_sub_adult,Mar,4.665899307
Luray,1332.5,1482.992,smb_adult,Mar,6.21101083
Luray,1332.5,1482.992,rbs_juv,Mar,5.871016099
Luray,1332.5,1482.992,rbs_adult,Mar,0.825016174
Luray,1332.5,1482.992,c_ssp.,Mar,2.530733764
Luray,1332.5,1482.992,mm,Mar,3.348471075
Luray,1332.5,1482.992,rc,Mar,2.44496568
Luray,1332.5,1482.992,smb_sub_adult,Apr,4.71993469
Luray,1332.5,1482.992,smb_adult,Apr,6.472109051
Luray,1332.5,1482.992,rbs_juv,Apr,8.43939587
Luray,1332.5,1482.992,rbs_adult,Apr,1.087917739
Luray,1332.5,1482.992,c_ssp.,Apr,3.617905798
Luray,1332.5,1482.992,mm,Apr,3.614160976
Luray,1332.5,1482.992,rc,Apr,2.690950761
Luray,1332.5,1482.992,smb_sub_adult,May,3.478668073
Luray,1332.5,1482.992,smb_adult,May,5.639118526
Luray,1332.5,1482.992,rbs_juv,May,7.868250138
Luray,1332.5,1482.992,rbs_adult,May,0.80558798
Luray,1332.5,1482.992,c_ssp.,May,3.109567081
Luray,1332.5,1482.992,mm,May,1.842387831
Luray,1332.5,1482.992,rc,May,2.28073799
Luray,1332.5,1482.992,smb_sub_adult,Jun,-0.979834722
Luray,1332.5,1482.992,smb_adult,Jun,1.16467027
Luray,1332.5,1482.992,rbs_juv,Jun,3.838296003
Luray,1332.5,1482.992,rbs_adult,Jun,1.811667364
Luray,1332.5,1482.992,c_ssp.,Jun,0.679221219
Luray,1332.5,1482.992,mm,Jun,-1.271290464
Luray,1332.5,1482.992,rc,Jun,-0.997307174
Luray,1332.5,1482.992,smb_sub_adult,Jul,-1.008726446
Luray,1332.5,1482.992,smb_adult,Jul,-0.816302399
Luray,1332.5,1482.992,rbs_juv,Jul,2.57769384
Luray,1332.5,1482.992,rbs_adult,Jul,1.842730845
Luray,1332.5,1482.992,c_ssp.,Jul,0.323040613
Luray,1332.5,1482.992,mm,Jul,-1.835230706
Luray,1332.5,1482.992,rc,Jul,-1.408360651
Luray,1332.5,1482.992,smb_sub_adult,Aug,-1.848528245
Luray,1332.5,1482.992,smb_adult,Aug,-0.783204512
Luray,1332.5,1482.992,rbs_juv,Aug,1.523235404
Luray,1332.5,1482.992,rbs_adult,Aug,1.715704839
Luray,1332.5,1482.992,c_ssp.,Aug,-0.936227826
Luray,1332.5,1482.992,mm,Aug,-3.095631805
Luray,1332.5,1482.992,rc,Aug,-2.550304989
Luray,1332.5,1482.992,smb_sub_adult,Sep,-1.864761109
Luray,1332.5,1482.992,smb_adult,Sep,-0.765337269
Luray,1332.5,1482.992,rbs_juv,Sep,1.534574438
Luray,1332.5,1482.992,rbs_adult,Sep,1.690835051
Luray,1332.5,1482.992,c_ssp.,Sep,-0.946854633
Luray,1332.5,1482.992,mm,Sep,-2.783518215
Luray,1332.5,1482.992,rc,Sep,-2.508866168
Luray,1332.5,1482.992,smb_sub_adult,Oct,-1.839186537
Luray,1332.5,1482.992,smb_adult,Oct,0.112884844
Luray,1332.5,1482.992,rbs_juv,Oct,1.511940013
Luray,1332.5,1482.992,rbs_adult,Oct,1.963808848
Luray,1332.5,1482.992,c_ssp.,Oct,-0.930133575
Luray,1332.5,1482.992,mm,Oct,-4.0970525
Luray,1332.5,1482.992,rc,Oct,-3.685244661
Luray,1332.5,1482.992,smb_sub_adult,Nov,-0.95867135
Luray,1332.5,1482.992,smb_adult,Nov,-0.848884758
Luray,1332.5,1482.992,rbs_juv,Nov,3.25072172
Luray,1332.5,1482.992,rbs_adult,Nov,2.041357746
Luray,1332.5,1482.992,c_ssp.,Nov,0.669472293
Luray,1332.5,1482.992,mm,Nov,-1.356051997
Luray,1332.5,1482.992,rc,Nov,-1.07436726
Luray,1332.5,1482.992,smb_sub_adult,Dec,-0.927073448
Luray,1332.5,1482.992,smb_adult,Dec,-0.833743043
Luray,1332.5,1482.992,rbs_juv,Dec,3.390596042
Luray,1332.5,1482.992,rbs_adult,Dec,1.980383267
Luray,1332.5,1482.992,c_ssp.,Dec,0.68900373
Luray,1332.5,1482.992,mm,Dec,-1.315620236
Luray,1332.5,1482.992,rc,Dec,-1.03993728
Lynwood,1147.3,1247.288,smb_sub_adult,MAF,-1.38786203
Lynwood,1147.3,1247.288,smb_adult,MAF,-0.537503087
Lynwood,1147.3,1247.288,rbs_juv,MAF,1.82621913
Lynwood,1147.3,1247.288,rbs_adult,MAF,0.584108256
Lynwood,1147.3,1247.288,c_ssp.,MAF,-0.375278387
Lynwood,1147.3,1247.288,mm,MAF,-1.086542692
Lynwood,1147.3,1247.288,rc,MAF,0.5268673
Lynwood,1147.3,1247.288,smb_sub_adult,Jan,-1.361282886
Lynwood,1147.3,1247.288,smb_adult,Jan,-0.567823379
Lynwood,1147.3,1247.288,rbs_juv,Jan,3.58670713
Lynwood,1147.3,1247.288,rbs_adult,Jan,-0.983945776
Lynwood,1147.3,1247.288,c_ssp.,Jan,1.589693316
Lynwood,1147.3,1247.288,mm,Jan,0.193523972
Lynwood,1147.3,1247.288,rc,Jan,0.539839568
Lynwood,1147.3,1247.288,smb_sub_adult,Feb,-1.352679304
Lynwood,1147.3,1247.288,smb_adult,Feb,-0.726485537
Lynwood,1147.3,1247.288,rbs_juv,Feb,7.278171103
Lynwood,1147.3,1247.288,rbs_adult,Feb,-0.946864486
Lynwood,1147.3,1247.288,c_ssp.,Feb,3.781969914
Lynwood,1147.3,1247.288,mm,Feb,1.124629186
Lynwood,1147.3,1247.288,rc,Feb,0.659389398
Lynwood,1147.3,1247.288,smb_sub_adult,Mar,4.023761269
Lynwood,1147.3,1247.288,smb_adult,Mar,-0.727485423
Lynwood,1147.3,1247.288,rbs_juv,Mar,8.798926673
Lynwood,1147.3,1247.288,rbs_adult,Mar,1.107284022
Lynwood,1147.3,1247.288,c_ssp.,Mar,6.8428569
Lynwood,1147.3,1247.288,mm,Mar,1.8092893
Lynwood,1147.3,1247.288,rc,Mar,3.546707365
Lynwood,1147.3,1247.288,smb_sub_adult,Apr,4.395349308
Lynwood,1147.3,1247.288,smb_adult,Apr,-0.633066272
Lynwood,1147.3,1247.288,rbs_juv,Apr,8.851290333
Lynwood,1147.3,1247.288,rbs_adult,Apr,1.254817586
Lynwood,1147.3,1247.288,c_ssp.,Apr,7.237865625
Lynwood,1147.3,1247.288,mm,Apr,2.250424431
Lynwood,1147.3,1247.288,rc,Apr,4.513016432
Lynwood,1147.3,1247.288,smb_sub_adult,May,5.917897305
Lynwood,1147.3,1247.288,smb_adult,May,-3.387971411
Lynwood,1147.3,1247.288,rbs_juv,May,9.455832476
Lynwood,1147.3,1247.288,rbs_adult,May,1.608437745
Lynwood,1147.3,1247.288,c_ssp.,May,6.039964287
Lynwood,1147.3,1247.288,mm,May,3.794364293
Lynwood,1147.3,1247.288,rc,May,3.026960791
Lynwood,1147.3,1247.288,smb_sub_adult,Jun,-1.450622159
Lynwood,1147.3,1247.288,smb_adult,Jun,-0.651190269
Lynwood,1147.3,1247.288,rbs_juv,Jun,7.067599764
Lynwood,1147.3,1247.288,rbs_adult,Jun,-2.109978409
Lynwood,1147.3,1247.288,c_ssp.,Jun,3.806638875
Lynwood,1147.3,1247.288,mm,Jun,1.215805322
Lynwood,1147.3,1247.288,rc,Jun,0.644502022
Lynwood,1147.3,1247.288,smb_sub_adult,Jul,-1.361282886
Lynwood,1147.3,1247.288,smb_adult,Jul,-0.551631529
Lynwood,1147.3,1247.288,rbs_juv,Jul,2.281681661
Lynwood,1147.3,1247.288,rbs_adult,Jul,0.057557529
Lynwood,1147.3,1247.288,c_ssp.,Jul,0.031430665
Lynwood,1147.3,1247.288,mm,Jul,-0.871704815
Lynwood,1147.3,1247.288,rc,Jul,0.5268673
Lynwood,1147.3,1247.288,smb_sub_adult,Aug,-1.574499823
Lynwood,1147.3,1247.288,smb_adult,Aug,-0.81012438
Lynwood,1147.3,1247.288,rbs_juv,Aug,1.610016066
Lynwood,1147.3,1247.288,rbs_adult,Aug,0.651919417
Lynwood,1147.3,1247.288,c_ssp.,Aug,-0.51592986
Lynwood,1147.3,1247.288,mm,Aug,-1.728772771
Lynwood,1147.3,1247.288,rc,Aug,-0.737041899
Lynwood,1147.3,1247.288,smb_sub_adult,Sep,-1.574499823
Lynwood,1147.3,1247.288,smb_adult,Sep,-0.81012438
Lynwood,1147.3,1247.288,rbs_juv,Sep,1.613012762
Lynwood,1147.3,1247.288,rbs_adult,Sep,0.608901163
Lynwood,1147.3,1247.288,c_ssp.,Sep,-0.51592986
Lynwood,1147.3,1247.288,mm,Sep,-1.728772771
Lynwood,1147.3,1247.288,rc,Sep,-0.737041899
Lynwood,1147.3,1247.288,smb_sub_adult,Oct,-1.38786203
Lynwood,1147.3,1247.288,smb_adult,Oct,0.843343003
