ifim_site_name,ifim_da_sqmi,ifim_maf_cfs,metric,flow,pctchg
Head Kerr Lake,3245.1,3570.681,rhsh_yoy,Oct,5.093441066
Head Kerr Lake,3245.1,3570.681,rhsi_adult,Oct,-22.88969976
Head Kerr Lake,3245.1,3570.681,rhsi_yoy,Oct,26.75792205
Head Kerr Lake,3245.1,3570.681,cc_juv_summ,Oct,-7.485759494
Head Kerr Lake,3245.1,3570.681,cc_juv_fall,Oct,-13.91158059
Head Kerr Lake,3245.1,3570.681,we_adult,Oct,-26.35676732
Head Kerr Lake,3245.1,3570.681,we_fry,Oct,-100
Head Kerr Lake,3245.1,3570.681,we_juv,Oct,-26.79302128
Head Kerr Lake,3245.1,3570.681,stb_adult,Oct,-33.36632722
Head Kerr Lake,3245.1,3570.681,stb_spawn,Oct,-39.79226453
Head Kerr Lake,3245.1,3570.681,stb_fry,Oct,-39.85156379
Head Kerr Lake,3245.1,3570.681,stb_juv,Oct,-33.36632722
Head Kerr Lake,3245.1,3570.681,spb_adult,Oct,-32.29586279
Head Kerr Lake,3245.1,3570.681,spb_spawn,Oct,-31.45127948
Head Kerr Lake,3245.1,3570.681,spb_fry,Oct,-17.87709748
Head Kerr Lake,3245.1,3570.681,spb_juv,Oct,-12.10832551
Head Kerr Lake,3245.1,3570.681,lmb_adult,Oct,-2.742414034
Head Kerr Lake,3245.1,3570.681,lmb_spawn,Oct,8.594884375
Head Kerr Lake,3245.1,3570.681,lmb_fry,Oct,145.2618967
Head Kerr Lake,3245.1,3570.681,lmb_juv,Oct,-2.461115503
Head Kerr Lake,3245.1,3570.681,chub_adult,Oct,1.439008115
Head Kerr Lake,3245.1,3570.681,chub_spawn,Oct,-12.28707588
Head Kerr Lake,3245.1,3570.681,cd_adult,Nov,-2.124479389
Head Kerr Lake,3245.1,3570.681,bd_low_grad,Nov,54.9580827
Head Kerr Lake,3245.1,3570.681,bd_high_grad,Nov,13.61434677
Head Kerr Lake,3245.1,3570.681,shallow_slow,Nov,44.96285509
Head Kerr Lake,3245.1,3570.681,shallow_fast,Nov,25.33048835
Head Kerr Lake,3245.1,3570.681,deep_slow,Nov,-7.472309251
Head Kerr Lake,3245.1,3570.681,deep_fast,Nov,-18.58109071
Head Kerr Lake,3245.1,3570.681,as_fry,Nov,-38.13099907
Head Kerr Lake,3245.1,3570.681,as_juv,Nov,-38.13099907
Head Kerr Lake,3245.1,3570.681,nh_adult,Nov,-7.472309251
Head Kerr Lake,3245.1,3570.681,nh_spawn,Nov,-3.346633723
Head Kerr Lake,3245.1,3570.681,nh_yoy,Nov,44.96285509
Head Kerr Lake,3245.1,3570.681,rhg_adult,Nov,-4.406158595
Head Kerr Lake,3245.1,3570.681,rhg_juv,Nov,-21.27633041
Head Kerr Lake,3245.1,3570.681,rhg_yoy,Nov,58.68684811
Head Kerr Lake,3245.1,3570.681,rhsh_adult,Nov,-25.14872193
Head Kerr Lake,3245.1,3570.681,rhsh_juv,Nov,-12.65399013
Head Kerr Lake,3245.1,3570.681,rhsh_spawn,Nov,-0.826557636
Head Kerr Lake,3245.1,3570.681,rhsh_yoy,Nov,15.31373666
Head Kerr Lake,3245.1,3570.681,rhsi_adult,Nov,-21.52771142
Head Kerr Lake,3245.1,3570.681,rhsi_yoy,Nov,42.00150694
Head Kerr Lake,3245.1,3570.681,cc_juv_summ,Nov,-4.95549669
Head Kerr Lake,3245.1,3570.681,cc_juv_fall,Nov,-5.325400744
Head Kerr Lake,3245.1,3570.681,we_adult,Nov,-39.84360307
Head Kerr Lake,3245.1,3570.681,we_fry,Nov,-30.09989978
Head Kerr Lake,3245.1,3570.681,we_juv,Nov,-28.86991368
Head Kerr Lake,3245.1,3570.681,stb_adult,Nov,-33.85907647
Head Kerr Lake,3245.1,3570.681,stb_spawn,Nov,-42.90324048
Head Kerr Lake,3245.1,3570.681,stb_fry,Nov,-42.95295264
Head Kerr Lake,3245.1,3570.681,stb_juv,Nov,-33.85907647
Head Kerr Lake,3245.1,3570.681,spb_adult,Nov,-26.83789982
Head Kerr Lake,3245.1,3570.681,spb_spawn,Nov,-40.4979637
Head Kerr Lake,3245.1,3570.681,spb_fry,Nov,-15.40093163
Head Kerr Lake,3245.1,3570.681,spb_juv,Nov,-10.09927048
Head Kerr Lake,3245.1,3570.681,lmb_adult,Nov,1.068668371
Head Kerr Lake,3245.1,3570.681,lmb_spawn,Nov,17.18924823
Head Kerr Lake,3245.1,3570.681,lmb_fry,Nov,-17.75465598
Head Kerr Lake,3245.1,3570.681,lmb_juv,Nov,-3.320976002
Head Kerr Lake,3245.1,3570.681,chub_adult,Nov,28.65522983
Head Kerr Lake,3245.1,3570.681,chub_spawn,Nov,25.33048835
Head Kerr Lake,3245.1,3570.681,cd_adult,Dec,6.793697835
Head Kerr Lake,3245.1,3570.681,bd_low_grad,Dec,59.01237566
Head Kerr Lake,3245.1,3570.681,bd_high_grad,Dec,43.73201098
Head Kerr Lake,3245.1,3570.681,shallow_slow,Dec,14.60990209
Head Kerr Lake,3245.1,3570.681,shallow_fast,Dec,32.70546444
Head Kerr Lake,3245.1,3570.681,deep_slow,Dec,-3.463793938
Head Kerr Lake,3245.1,3570.681,deep_fast,Dec,-9.086674798
Head Kerr Lake,3245.1,3570.681,as_fry,Dec,-34.21034973
Head Kerr Lake,3245.1,3570.681,as_juv,Dec,-34.21034973
Head Kerr Lake,3245.1,3570.681,nh_adult,Dec,-3.463793938
Head Kerr Lake,3245.1,3570.681,nh_spawn,Dec,11.1369256
Head Kerr Lake,3245.1,3570.681,nh_yoy,Dec,14.60990209
Head Kerr Lake,3245.1,3570.681,rhg_adult,Dec,-5.759932988
Head Kerr Lake,3245.1,3570.681,rhg_juv,Dec,-15.38548992
Head Kerr Lake,3245.1,3570.681,rhg_yoy,Dec,64.96430113
Head Kerr Lake,3245.1,3570.681,rhsh_adult,Dec,-20.02695602
Head Kerr Lake,3245.1,3570.681,rhsh_juv,Dec,-2.831523974
Head Kerr Lake,3245.1,3570.681,rhsh_spawn,Dec,4.435855032
Head Kerr Lake,3245.1,3570.681,rhsh_yoy,Dec,21.8720083
Head Kerr Lake,3245.1,3570.681,rhsi_adult,Dec,-17.75350208
Head Kerr Lake,3245.1,3570.681,rhsi_yoy,Dec,53.03663805
Head Kerr Lake,3245.1,3570.681,cc_juv_summ,Dec,-4.42629562
Head Kerr Lake,3245.1,3570.681,cc_juv_fall,Dec,0.346167754
Head Kerr Lake,3245.1,3570.681,we_adult,Dec,-42.08995526
Head Kerr Lake,3245.1,3570.681,we_fry,Dec,324.0338269
Head Kerr Lake,3245.1,3570.681,we_juv,Dec,-39.17341046
Head Kerr Lake,3245.1,3570.681,stb_adult,Dec,-32.13675955
Head Kerr Lake,3245.1,3570.681,stb_spawn,Dec,-43.50559062
Head Kerr Lake,3245.1,3570.681,stb_fry,Dec,-43.52296383
Head Kerr Lake,3245.1,3570.681,stb_juv,Dec,-32.13675955
Head Kerr Lake,3245.1,3570.681,spb_adult,Dec,-15.89806233
Head Kerr Lake,3245.1,3570.681,spb_spawn,Dec,-36.68325394
Head Kerr Lake,3245.1,3570.681,spb_fry,Dec,-3.853301031
Head Kerr Lake,3245.1,3570.681,spb_juv,Dec,-5.004096916
Head Kerr Lake,3245.1,3570.681,lmb_adult,Dec,2.870332285
Head Kerr Lake,3245.1,3570.681,lmb_spawn,Dec,29.85419359
Head Kerr Lake,3245.1,3570.681,lmb_fry,Dec,-31.36375605
Head Kerr Lake,3245.1,3570.681,lmb_juv,Dec,-2.462910674
Head Kerr Lake,3245.1,3570.681,chub_adult,Dec,43.52865169
Head Kerr Lake,3245.1,3570.681,chub_spawn,Dec,32.70546444
James,1389.9,1777.877,bj_juv,MAF,0.924682206
James,1389.9,1777.877,bj_adult,MAF,-11.33755279
James,1389.9,1777.877,csr_adult,MAF,-3.732515127
James,1389.9,1777.877,chub_spp._spawn,MAF,11.53590644
James,1389.9,1777.877,ff_juv,MAF,18.5785026
James,1389.9,1777.877,nh_spawn,MAF,-33.79424378
James,1389.9,1777.877,rfs_yoy,MAF,7.57142868
James,1389.9,1777.877,rfs_adult,MAF,-1.296409769
James,1389.9,1777.877,ff_adult,MAF,-14.00987643
James,1389.9,1777.877,nh_adult,MAF,-15.35386119
James,1389.9,1777.877,smb_yoy,MAF,10.22191181
James,1389.9,1777.877,smb_juv,MAF,0.187001558
James,1389.9,1777.877,smb_adult,MAF,6.155654568
James,1389.9,1777.877,rb_yoy,MAF,12.2745457
James,1389.9,1777.877,rb_juv,MAF,6.922875678
James,1389.9,1777.877,rb_adult,MAF,7.776518425
James,1389.9,1777.877,rbs_spawn,MAF,8.346926012
James,1389.9,1777.877,nh_yoy,MAF,-2.374916452
James,1389.9,1777.877,smb_spawn,MAF,7.347168515
James,1389.9,1777.877,rb_spawn,MAF,9.232703179
James,1389.9,1777.877,bj_juv,Jan,9.011927303
James,1389.9,1777.877,bj_adult,Jan,-6.111178335
James,1389.9,1777.877,csr_adult,Jan,-2.96966442
James,1389.9,1777.877,chub_spp._spawn,Jan,15.70339566
James,1389.9,1777.877,ff_juv,Jan,19.2279131
James,1389.9,1777.877,nh_spawn,Jan,-25.31576024
James,1389.9,1777.877,rfs_yoy,Jan,7.454537577
James,1389.9,1777.877,rfs_adult,Jan,2.869809298
James,1389.9,1777.877,ff_adult,Jan,-5.698375631
James,1389.9,1777.877,nh_adult,Jan,-14.15418605
James,1389.9,1777.877,smb_yoy,Jan,6.695765649
James,1389.9,1777.877,smb_juv,Jan,3.144435003
James,1389.9,1777.877,smb_adult,Jan,6.551139398
James,1389.9,1777.877,rb_yoy,Jan,16.83475454
James,1389.9,1777.877,rb_juv,Jan,9.427753094
James,1389.9,1777.877,rb_adult,Jan,9.94363184
James,1389.9,1777.877,rbs_spawn,Jan,-1.087078661
James,1389.9,1777.877,nh_yoy,Jan,9.209502075
James,1389.9,1777.877,smb_spawn,Jan,13.60348563
James,1389.9,1777.877,rb_spawn,Jan,2.711672079
James,1389.9,1777.877,bj_juv,Feb,8.33926713
James,1389.9,1777.877,bj_adult,Feb,-4.214329286
James,1389.9,1777.877,csr_adult,Feb,7.367807491
James,1389.9,1777.877,chub_spp._spawn,Feb,10.54839349
James,1389.9,1777.877,ff_juv,Feb,5.491402612
James,1389.9,1777.877,nh_spawn,Feb,-9.300941866
James,1389.9,1777.877,rfs_yoy,Feb,6.942067371
James,1389.9,1777.877,rfs_adult,Feb,4.78489636
James,1389.9,1777.877,ff_adult,Feb,2.188216546
James,1389.9,1777.877,nh_adult,Feb,-10.37313455
James,1389.9,1777.877,smb_yoy,Feb,10.10924832
James,1389.9,1777.877,smb_juv,Feb,9.744639743
James,1389.9,1777.877,smb_adult,Feb,9.70260829
James,1389.9,1777.877,rb_yoy,Feb,15.71994845
James,1389.9,1777.877,rb_juv,Feb,13.04447493
James,1389.9,1777.877,rb_adult,Feb,9.770030122
James,1389.9,1777.877,rbs_spawn,Feb,-1.047351039
James,1389.9,1777.877,nh_yoy,Feb,17.35423668
James,1389.9,1777.877,smb_spawn,Feb,8.516030036
James,1389.9,1777.877,rb_spawn,Feb,13.13275051
James,1389.9,1777.877,bj_juv,Mar,13.78140165
James,1389.9,1777.877,bj_adult,Mar,9.372177142
James,1389.9,1777.877,csr_adult,Mar,12.6542046
James,1389.9,1777.877,chub_spp._spawn,Mar,6.377144079
James,1389.9,1777.877,ff_juv,Mar,-2.226188437
James,1389.9,1777.877,nh_spawn,Mar,2.319026532
James,1389.9,1777.877,rfs_yoy,Mar,3.972658706
James,1389.9,1777.877,rfs_adult,Mar,4.839248813
James,1389.9,1777.877,ff_adult,Mar,2.363604994
James,1389.9,1777.877,nh_adult,Mar,-5.01501217
James,1389.9,1777.877,smb_yoy,Mar,12.01862437
James,1389.9,1777.877,smb_juv,Mar,10.37337979
James,1389.9,1777.877,smb_adult,Mar,16.43110263
James,1389.9,1777.877,rb_yoy,Mar,12.35028708
James,1389.9,1777.877,rb_juv,Mar,15.26136811
James,1389.9,1777.877,rb_adult,Mar,8.829224984
James,1389.9,1777.877,rbs_spawn,Mar,25.47998814
James,1389.9,1777.877,nh_yoy,Mar,19.07296694
James,1389.9,1777.877,smb_spawn,Mar,11.75833146
James,1389.9,1777.877,rb_spawn,Mar,23.18125048
James,1389.9,1777.877,bj_juv,Apr,17.18144886
James,1389.9,1777.877,bj_adult,Apr,11.03263724
James,1389.9,1777.877,csr_adult,Apr,12.70524577
James,1389.9,1777.877,chub_spp._spawn,Apr,2.899466938
James,1389.9,1777.877,ff_juv,Apr,-2.191003656
James,1389.9,1777.877,nh_spawn,Apr,2.975956915
James,1389.9,1777.877,rfs_yoy,Apr,3.287763586
James,1389.9,1777.877,rfs_adult,Apr,4.779613552
James,1389.9,1777.877,ff_adult,Apr,2.188403379
James,1389.9,1777.877,nh_adult,Apr,-4.297774532
James,1389.9,1777.877,smb_yoy,Apr,12.46194415
James,1389.9,1777.877,smb_juv,Apr,10.40077951
James,1389.9,1777.877,smb_adult,Apr,17.01696024
James,1389.9,1777.877,rb_yoy,Apr,11.80029964
James,1389.9,1777.877,rb_juv,Apr,15.56922432
James,1389.9,1777.877,rb_adult,Apr,8.57622876
James,1389.9,1777.877,rbs_spawn,Apr,24.01834174
James,1389.9,1777.877,nh_yoy,Apr,18.78538687
James,1389.9,1777.877,smb_spawn,Apr,12.75473511
James,1389.9,1777.877,rb_spawn,Apr,22.35811352
James,1389.9,1777.877,bj_juv,May,8.929606864
James,1389.9,1777.877,bj_adult,May,0.787432241
James,1389.9,1777.877,csr_adult,May,15.12632106
James,1389.9,1777.877,chub_spp._spawn,May,9.232361005
James,1389.9,1777.877,ff_juv,May,-10.61192836
James,1389.9,1777.877,nh_spawn,May,-6.884428165
James,1389.9,1777.877,rfs_yoy,May,6.295921625
James,1389.9,1777.877,rfs_adult,May,4.521850438
James,1389.9,1777.877,ff_adult,May,2.273194515
James,1389.9,1777.877,nh_adult,May,-7.73993303
James,1389.9,1777.877,smb_yoy,May,10.82512058
James,1389.9,1777.877,smb_juv,May,10.35810708
James,1389.9,1777.877,smb_adult,May,16.6225392
James,1389.9,1777.877,rb_yoy,May,15.20832908
James,1389.9,1777.877,rb_juv,May,14.85007547
James,1389.9,1777.877,rb_adult,May,8.60291527
James,1389.9,1777.877,rbs_spawn,May,-0.186596475
James,1389.9,1777.877,nh_yoy,May,15.77793456
James,1389.9,1777.877,smb_spawn,May,8.943199851
James,1389.9,1777.877,rb_spawn,May,24.3671774
James,1389.9,1777.877,bj_juv,Jun,9.254657835
James,1389.9,1777.877,bj_adult,Jun,-5.564283991
James,1389.9,1777.877,csr_adult,Jun,-2.470817175
James,1389.9,1777.877,chub_spp._spawn,Jun,16.99616388
James,1389.9,1777.877,ff_juv,Jun,20.0841786
James,1389.9,1777.877,nh_spawn,Jun,-23.04452501
James,1389.9,1777.877,rfs_yoy,Jun,6.737855413
James,1389.9,1777.877,rfs_adult,Jun,3.463994281
James,1389.9,1777.877,ff_adult,Jun,-4.26524603
James,1389.9,1777.877,nh_adult,Jun,-14.02780668
James,1389.9,1777.877,smb_yoy,Jun,5.357449373
James,1389.9,1777.877,smb_juv,Jun,4.287348392
James,1389.9,1777.877,smb_adult,Jun,6.871736387
James,1389.9,1777.877,rb_yoy,Jun,17.50265185
James,1389.9,1777.877,rb_juv,Jun,10.16544107
James,1389.9,1777.877,rb_adult,Jun,10.15982023
James,1389.9,1777.877,rbs_spawn,Jun,0.609223474
James,1389.9,1777.877,nh_yoy,Jun,12.85727674
James,1389.9,1777.877,smb_spawn,Jun,15.12985347
James,1389.9,1777.877,rb_spawn,Jun,-0.870847221
James,1389.9,1777.877,bj_juv,Jul,0.924682206
James,1389.9,1777.877,bj_adult,Jul,-11.33755279
James,1389.9,1777.877,csr_adult,Jul,-3.732515127
James,1389.9,1777.877,chub_spp._spawn,Jul,11.53590644
James,1389.9,1777.877,ff_juv,Jul,18.5785026
James,1389.9,1777.877,nh_spawn,Jul,-33.79424378
James,1389.9,1777.877,rfs_yoy,Jul,7.57142868
James,1389.9,1777.877,rfs_adult,Jul,-1.296409769
James,1389.9,1777.877,ff_adult,Jul,-14.00987643
James,1389.9,1777.877,nh_adult,Jul,-15.35386119
James,1389.9,1777.877,smb_yoy,Jul,10.22191181
James,1389.9,1777.877,smb_juv,Jul,0.16113836
James,1389.9,1777.877,smb_adult,Jul,6.155654568
James,1389.9,1777.877,rb_yoy,Jul,12.26244424
James,1389.9,1777.877,rb_juv,Jul,6.910044899
James,1389.9,1777.877,rb_adult,Jul,7.776518425
James,1389.9,1777.877,rbs_spawn,Jul,8.346926012
James,1389.9,1777.877,nh_yoy,Jul,-2.381986146
James,1389.9,1777.877,smb_spawn,Jul,7.347168515
James,1389.9,1777.877,rb_spawn,Jul,9.232703179
James,1389.9,1777.877,bj_juv,Aug,-3.512604522
James,1389.9,1777.877,bj_adult,Aug,-15.21169088
James,1389.9,1777.877,csr_adult,Aug,-3.40387672
James,1389.9,1777.877,chub_spp._spawn,Aug,13.07247449
James,1389.9,1777.877,ff_juv,Aug,9.159306589
James,1389.9,1777.877,nh_spawn,Aug,-37.26294697
James,1389.9,1777.877,rfs_yoy,Aug,8.803377029
James,1389.9,1777.877,rfs_adult,Aug,-4.226162817
James,1389.9,1777.877,ff_adult,Aug,-18.50650604
James,1389.9,1777.877,nh_adult,Aug,-16.53568248
James,1389.9,1777.877,smb_yoy,Aug,12.26457881
James,1389.9,1777.877,smb_juv,Aug,0.192408121
James,1389.9,1777.877,smb_adult,Aug,2.881727428
James,1389.9,1777.877,rb_yoy,Aug,12.19624369
James,1389.9,1777.877,rb_juv,Aug,7.058232399
James,1389.9,1777.877,rb_adult,Aug,7.564130186
James,1389.9,1777.877,rbs_spawn,Aug,-22.72555915
James,1389.9,1777.877,nh_yoy,Aug,-2.933963178
James,1389.9,1777.877,smb_spawn,Aug,5.262606758
James,1389.9,1777.877,rb_spawn,Aug,17.53233061
James,1389.9,1777.877,bj_juv,Sep,NA
James,1389.9,1777.877,bj_adult,Sep,NA
James,1389.9,1777.877,csr_adult,Sep,NA
James,1389.9,1777.877,chub_spp._spawn,Sep,NA
James,1389.9,1777.877,ff_juv,Sep,NA
James,1389.9,1777.877,nh_spawn,Sep,NA
James,1389.9,1777.877,rfs_yoy,Sep,NA
James,1389.9,1777.877,rfs_adult,Sep,NA
James,1389.9,1777.877,ff_adult,Sep,NA
James,1389.9,1777.877,nh_adult,Sep,NA
James,1389.9,1777.877,smb_yoy,Sep,NA
James,1389.9,1777.877,smb_juv,Sep,NA
James,1389.9,1777.877,smb_adult,Sep,NA
James,1389.9,1777.877,rb_yoy,Sep,NA
James,1389.9,1777.877,rb_juv,Sep,NA
James,1389.9,1777.877,rb_adult,Sep,NA
James,1389.9,1777.877,rbs_spawn,Sep,NA
James,1389.9,1777.877,nh_yoy,Sep,NA
James,1389.9,1777.877,smb_spawn,Sep,NA
James,1389.9,1777.877,rb_spawn,Sep,NA
James,1389.9,1777.877,bj_juv,Oct,-3.643306806
James,1389.9,1777.877,bj_adult,Oct,-15.33730456
James,1389.9,1777.877,csr_adult,Oct,-3.414321091
James,1389.9,1777.877,chub_spp._spawn,Oct,13.06623008
James,1389.9,1777.877,ff_juv,Oct,8.816660097
James,1389.9,1777.877,nh_spawn,Oct,-37.41398216
James,1389.9,1777.877,rfs_yoy,Oct,8.824218367
James,1389.9,1777.877,rfs_adult,Oct,-4.319422794
James,1389.9,1777.877,ff_adult,Oct,-18.6199793
James,1389.9,1777.877,nh_adult,Oct,-16.57988288
James,1389.9,1777.877,smb_yoy,Oct,12.31783459
James,1389.9,1777.877,smb_juv,Oct,0.18970475
James,1389.9,1777.877,smb_adult,Oct,2.765569171
James,1389.9,1777.877,rb_yoy,Oct,12.20118577
James,1389.9,1777.877,rb_juv,Oct,7.066553066
James,1389.9,1777.877,rb_adult,Oct,7.56801708
James,1389.9,1777.877,rbs_spawn,Oct,-22.79135773
James,1389.9,1777.877,nh_yoy,Oct,-2.86457487
James,1389.9,1777.877,smb_spawn,Oct,5.163025915
James,1389.9,1777.877,rb_spawn,Oct,17.66583859
James,1389.9,1777.877,bj_juv,Nov,-1.146619846
James,1389.9,1777.877,bj_adult,Nov,-13.05199707
James,1389.9,1777.877,csr_adult,Nov,-3.509617769
James,1389.9,1777.877,chub_spp._spawn,Nov,12.2980119
James,1389.9,1777.877,ff_juv,Nov,15.18572378
James,1389.9,1777.877,nh_spawn,Nov,-35.01469366
James,1389.9,1777.877,rfs_yoy,Nov,8.32489017
James,1389.9,1777.877,rfs_adult,Nov,-2.582985293
James,1389.9,1777.877,ff_adult,Nov,-16.4009933
James,1389.9,1777.877,nh_adult,Nov,-15.80901844
James,1389.9,1777.877,smb_yoy,Nov,11.23676079
James,1389.9,1777.877,smb_juv,Nov,0.192281159
James,1389.9,1777.877,smb_adult,Nov,4.887048254
James,1389.9,1777.877,rb_yoy,Nov,12.18963917
James,1389.9,1777.877,rb_juv,Nov,6.928427538
James,1389.9,1777.877,rb_adult,Nov,7.588834164
James,1389.9,1777.877,rbs_spawn,Nov,-17.69649456
James,1389.9,1777.877,nh_yoy,Nov,-2.961454089
James,1389.9,1777.877,smb_spawn,Nov,6.855698994
James,1389.9,1777.877,rb_spawn,Nov,14.39131165
James,1389.9,1777.877,bj_juv,Dec,1.850853541
James,1389.9,1777.877,bj_adult,Dec,-10.64831478
James,1389.9,1777.877,csr_adult,Dec,-3.882652326
James,1389.9,1777.877,chub_spp._spawn,Dec,11.64739597
James,1389.9,1777.877,ff_juv,Dec,19.01113766
James,1389.9,1777.877,nh_spawn,Dec,-33.41636634
James,1389.9,1777.877,rfs_yoy,Dec,7.225445845
James,1389.9,1777.877,rfs_adult,Dec,-0.814164139
James,1389.9,1777.877,ff_adult,Dec,-12.87300524
James,1389.9,1777.877,nh_adult,Dec,-15.25714969
James,1389.9,1777.877,smb_yoy,Dec,9.716816275
James,1389.9,1777.877,smb_juv,Dec,0.198521135
James,1389.9,1777.877,smb_adult,Dec,6.497690361
James,1389.9,1777.877,rb_yoy,Dec,12.72843141
James,1389.9,1777.877,rb_juv,Dec,6.940161948
James,1389.9,1777.877,rb_adult,Dec,8.0352543
James,1389.9,1777.877,rbs_spawn,Dec,25.74070844
James,1389.9,1777.877,nh_yoy,Dec,-1.621440938
James,1389.9,1777.877,smb_spawn,Dec,7.781075297
James,1389.9,1777.877,rb_spawn,Dec,6.757435797
Laurel Hill,654.1,591.888,riffle,MAF,-22.55982118
Laurel Hill,654.1,591.888,fast_gen,MAF,-20.61329313
Laurel Hill,654.1,591.888,pool_run,MAF,-16.28142992
Laurel Hill,654.1,591.888,pool_cov,MAF,-9.525464557
Laurel Hill,654.1,591.888,alg_mid,MAF,10.50738823
Laurel Hill,654.1,591.888,riffle,Jan,-11.45628057
Laurel Hill,654.1,591.888,fast_gen,Jan,-19.20336298
Laurel Hill,654.1,591.888,pool_run,Jan,-14.8752266
Laurel Hill,654.1,591.888,pool_cov,Jan,-9.353268144
Laurel Hill,654.1,591.888,alg_mid,Jan,10.16409704
Laurel Hill,654.1,591.888,riffle,Feb,-9.93843625
Laurel Hill,654.1,591.888,fast_gen,Feb,-11.58803411
Laurel Hill,654.1,591.888,pool_run,Feb,-12.66187486
Laurel Hill,654.1,591.888,pool_cov,Feb,-1.199519434
Laurel Hill,654.1,591.888,alg_mid,Feb,22.9019996
Laurel Hill,654.1,591.888,riffle,Mar,6.273176733
Laurel Hill,654.1,591.888,fast_gen,Mar,3.336049073
Laurel Hill,654.1,591.888,pool_run,Mar,-1.313341231
Laurel Hill,654.1,591.888,pool_cov,Mar,25.10176246
Laurel Hill,654.1,591.888,alg_mid,Mar,41.95013346
Laurel Hill,654.1,591.888,riffle,Apr,10.52845987
Laurel Hill,654.1,591.888,fast_gen,Apr,4.511967698
Laurel Hill,654.1,591.888,pool_run,Apr,2.129490024
Laurel Hill,654.1,591.888,pool_cov,Apr,26.68979842
Laurel Hill,654.1,591.888,alg_mid,Apr,32.56642008
Laurel Hill,654.1,591.888,riffle,May,4.290193578
Laurel Hill,654.1,591.888,fast_gen,May,2.030562182
Laurel Hill,654.1,591.888,pool_run,May,-3.026624705
Laurel Hill,654.1,591.888,pool_cov,May,21.92507947
Laurel Hill,654.1,591.888,alg_mid,May,15.00075509
Laurel Hill,654.1,591.888,riffle,Jun,-10.42029331
Laurel Hill,654.1,591.888,fast_gen,Jun,-16.2610456
Laurel Hill,654.1,591.888,pool_run,Jun,-13.84105503
Laurel Hill,654.1,591.888,pool_cov,Jun,-5.288099105
Laurel Hill,654.1,591.888,alg_mid,Jun,10.74782372
Laurel Hill,654.1,591.888,riffle,Jul,-22.583576
Laurel Hill,654.1,591.888,fast_gen,Jul,-21.656684
Laurel Hill,654.1,591.888,pool_run,Jul,-16.64760763
Laurel Hill,654.1,591.888,pool_cov,Jul,-9.434338183
Laurel Hill,654.1,591.888,alg_mid,Jul,6.33650854
Laurel Hill,654.1,591.888,riffle,Aug,-18.80763303
Laurel Hill,654.1,591.888,fast_gen,Aug,-20.26125894
Laurel Hill,654.1,591.888,pool_run,Aug,-16.65338941
Laurel Hill,654.1,591.888,pool_cov,Aug,-10.50974267
Laurel Hill,654.1,591.888,alg_mid,Aug,16.62901961
Laurel Hill,654.1,591.888,riffle,Sep,-18.89578474
Laurel Hill,654.1,591.888,fast_gen,Sep,-19.62446546
Laurel Hill,654.1,591.888,pool_run,Sep,-16.65338941
Laurel Hill,654.1,591.888,pool_cov,Sep,-10.00794822
Laurel Hill,654.1,591.888,alg_mid,Sep,15.85245954
Laurel Hill,654.1,591.888,riffle,Oct,-18.89578474
Laurel Hill,654.1,591.888,fast_gen,Oct,-19.56336176
Laurel Hill,654.1,591.888,pool_run,Oct,-16.69993568
Laurel Hill,654.1,591.888,pool_cov,Oct,-8.564229207
Laurel Hill,654.1,591.888,alg_mid,Oct,4.566879311
Laurel Hill,654.1,591.888,riffle,Nov,-23.24379879
Laurel Hill,654.1,591.888,fast_gen,Nov,-21.656684
Laurel Hill,654.1,591.888,pool_run,Nov,-16.44066788
Laurel Hill,654.1,591.888,pool_cov,Nov,-9.104093318
Laurel Hill,654.1,591.888,alg_mid,Nov,7.440333713
Laurel Hill,654.1,591.888,riffle,Dec,-21.18508413
Laurel Hill,654.1,591.888,fast_gen,Dec,-20.61329313
Laurel Hill,654.1,591.888,pool_run,Dec,-15.24007065
Laurel Hill,654.1,591.888,pool_cov,Dec,-10.80007262
Laurel Hill,654.1,591.888,alg_mid,Dec,10.51340059
Luray,1332.5,1482.992,smb_sub_adult,MAF,-5.331459533
Luray,1332.5,1482.992,smb_adult,MAF,-1.899730386
Luray,1332.5,1482.992,rbs_juv,MAF,11.09535615
Luray,1332.5,1482.992,rbs_adult,MAF,8.691163276
Luray,1332.5,1482.992,c_ssp.,MAF,0.090597333
Luray,1332.5,1482.992,mm,MAF,-11.10816299
Luray,1332.5,1482.992,rc,MAF,-8.476896755
Luray,1332.5,1482.992,smb_sub_adult,Jan,-6.096504104
Luray,1332.5,1482.992,smb_adult,Jan,0.443318411
Luray,1332.5,1482.992,rbs_juv,Jan,13.10171173
Luray,1332.5,1482.992,rbs_adult,Jan,9.266911637
Luray,1332.5,1482.992,c_ssp.,Jan,-0.416192616
Luray,1332.5,1482.992,mm,Jan,-7.888208844
Luray,1332.5,1482.992,rc,Jan,-6.107488452
Luray,1332.5,1482.992,smb_sub_adult,Feb,-4.287916224
Luray,1332.5,1482.992,smb_adult,Feb,7.557686228
Luray,1332.5,1482.992,rbs_juv,Feb,27.91483128
Luray,1332.5,1482.992,rbs_adult,Feb,1.560620882
Luray,1332.5,1482.992,c_ssp.,Feb,4.357479893
Luray,1332.5,1482.992,mm,Feb,-1.279854893
