OBJECTID,ID,Source,State,Name_Taxa,Genus,Species,Level_Taxa,ITIS_TSN,COMID_NHDv2,HUC12,HUC8,HUC4,Time_frame,HUC6
138114,558534,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18402485,51302030106,5130203,513,1950-1990,51302
138115,585392,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18402617,51302030204,5130203,513,1950-1990,51302
138116,84337,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18402747,51302030104,5130203,513,1950-1990,51302
138117,534574,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18402815,51302030102,5130203,513,1950-1990,51302
138118,400418,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18403067,51302030202,5130203,513,1950-1990,51302
138119,70338,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18403077,51302030101,5130203,513,1950-1990,51302
138120,218916,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18403153,51302030205,5130203,513,1950-1990,51302
138121,40270,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18403541,51302030107,5130203,513,1950-1990,51302
138122,293022,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,18403545,51302030301,5130203,513,1950-1980,51302
138123,363361,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18403573,51302030103,5130203,513,1950-1990,51302
138124,299614,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,18407850,51302020307,5130202,513,1950-1980,51302
138125,442106,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18407912,51302020307,5130202,513,1950-1990,51302
138126,590580,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18408070,51302020303,5130202,513,1950-1990,51302
138127,427612,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18408166,51302020102,5130202,513,1950-1990,51302
138128,201155,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18408176,51302020304,5130202,513,1950-1990,51302
138129,405263,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18408474,51302020307,5130202,513,1950-1990,51302
138130,53465,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18408484,51302020305,5130202,513,1950-1990,51302
138131,197515,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18409174,51302020203,5130202,513,1950-1990,51302
138132,341232,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18414323,51302010403,5130201,513,1950-1990,51302
138133,284808,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18414463,51302010103,5130201,513,1950-1990,51302
138134,366806,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18414761,51302010309,5130201,513,1950-1990,51302
138135,551690,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18414837,51302010308,5130201,513,1950-1990,51302
138136,238404,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18414963,51302010601,5130201,513,1950-1990,51302
138137,78914,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18415183,51302010305,5130201,513,1950-1990,51302
138138,265789,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18415319,51302010203,5130201,513,1950-1990,51302
138139,339801,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,18415533,51302010305,5130201,513,1950-1980,51302
138140,388145,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18415665,51302010202,5130201,513,1950-1990,51302
138141,377507,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18415739,51302010304,5130201,513,1950-1990,51302
138142,467194,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,18415745,51302010403,5130201,513,1950-1980,51302
138143,314048,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18420941,51301080908,5130108,513,1950-1990,51301
138144,524686,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18421039,51301080904,5130108,513,1950-1990,51301
138145,218251,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18421065,51301080907,5130108,513,1950-1990,51301
138146,576002,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18421087,51301080701,5130108,513,1950-1990,51301
138147,554853,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18421245,51301080806,5130108,513,1950-1990,51301
138148,250235,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18421261,51301080703,5130108,513,1950-1990,51301
138149,383716,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18421399,51301080402,5130108,513,1950-1990,51301
138150,546993,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18421527,51301080403,5130108,513,1950-1990,51301
138151,378060,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18421555,51301080805,5130108,513,1950-1990,51301
138152,427816,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18421641,51301080904,5130108,513,1950-1990,51301
138153,528578,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18421991,51301080906,5130108,513,1950-1990,51301
138154,488677,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18422081,51301080804,5130108,513,1950-1990,51301
138155,382200,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18422099,51301080802,5130108,513,1950-1990,51301
138156,336929,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18422455,51301080404,5130108,513,1950-1990,51301
138157,390111,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,18422457,51301080607,5130108,513,1950-1980,51301
138158,341272,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18422511,51301080805,5130108,513,1950-1990,51301
138159,126904,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18422527,51301080607,5130108,513,1950-1990,51301
138160,530918,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18422573,51301080302,5130108,513,1950-1990,51301
138161,147037,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,18422661,51301080405,5130108,513,1950-1980,51301
138162,269889,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18422787,51301080603,5130108,513,1950-1990,51301
138163,220548,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18422939,51301080303,5130108,513,1950-1990,51301
138164,555632,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18423065,51301080602,5130108,513,1950-1990,51301
138165,446940,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18423325,51301080205,5130108,513,1950-1990,51301
138166,36860,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18423685,51301080503,5130108,513,1950-1990,51301
138167,74302,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,18423807,51301080502,5130108,513,1950-1980,51301
138168,94732,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18424143,51301080602,5130108,513,1950-1990,51301
138169,476210,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18431693,51301070402,5130107,513,1950-1990,51301
138170,589133,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18431851,51301070401,5130107,513,1950-1990,51301
138171,63943,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18431903,51301070201,5130107,513,1950-1990,51301
138172,214484,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18432083,51301070307,5130107,513,1950-1990,51301
138173,451033,Fish_United States,TN,Pimephales notatus,Pimephales,notatus,species,163516,18432119,51301070202,5130107,513,1950-1980,51301
138174,358789,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18432133,51301070103,5130107,513,1950-1990,51301
138175,163036,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18432235,51301070103,5130107,513,1950-1990,51301
138176,403653,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18432363,51301070102,5130107,513,1950-1990,51301
138177,591334,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18432615,51301070101,5130107,513,1950-1990,51301
138178,592028,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18433213,51301070202,5130107,513,1950-1990,51301
138179,182480,Fish_Tennessee,TN,Pimephales notatus,Pimephales,notatus,species,163516,18434309,51301080902,5130108,513,1950-1990,51301
138180,544714,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19291960,50701020201,5070102,507,1950-1990,50701
138181,590588,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19292384,50701020309,5070102,507,1950-1990,50701
138182,129477,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19292404,50701020306,5070102,507,1950-1990,50701
138183,444297,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19292564,50701020202,5070102,507,1950-1990,50701
138184,216382,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19292652,50701020304,5070102,507,1950-1990,50701
138185,456762,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19293012,50701020309,5070102,507,1950-1990,50701
138186,49822,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19293202,50701020401,5070102,507,1950-1990,50701
138187,482762,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19293260,50701020403,5070102,507,1950-1990,50701
138188,171654,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19293270,50701020402,5070102,507,1950-1990,50701
138189,533312,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19293352,50701020101,5070102,507,1950-1990,50701
138190,587093,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19293440,50701020102,5070102,507,1950-1990,50701
138191,548999,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19312844,50500080602,5050008,505,1950-1990,50500
138192,501740,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19312990,50500080103,5050008,505,1950-1990,50500
138193,141954,Fish_United States,WV,Pimephales notatus,Pimephales,notatus,species,163516,19312992,50500080502,5050008,505,1950-1980,50500
138194,254436,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19313032,50500080601,5050008,505,1950-1990,50500
138195,523397,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19313154,50500080101,5050008,505,1950-1990,50500
138196,544905,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19313502,50500080104,5050008,505,1950-1990,50500
138197,199245,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19313514,50500080402,5050008,505,1950-1990,50500
138198,119390,Fish_United States,WV,Pimephales notatus,Pimephales,notatus,species,163516,19313728,50500080107,5050008,505,1950-1980,50500
138199,479808,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19313826,50500080106,5050008,505,1950-1990,50500
138200,503952,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19313950,50500080306,5050008,505,1950-1990,50500
138201,499247,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19314256,50500080308,5050008,505,1950-1990,50500
138202,259535,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19314396,50500080604,5050008,505,1950-1990,50500
138203,530596,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19314412,50500080604,5050008,505,1950-1990,50500
138204,265347,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19314554,50500080307,5050008,505,1950-1990,50500
138205,519996,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19314578,50500080307,5050008,505,1950-1990,50500
138206,572503,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19314630,50500080604,5050008,505,1950-1990,50500
138207,481188,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19314660,50500080308,5050008,505,1950-1990,50500
138208,356687,Fish_United States,WV,Pimephales notatus,Pimephales,notatus,species,163516,19314852,50500080308,5050008,505,1950-1980,50500
138209,559253,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19314934,50500080205,5050008,505,1950-1990,50500
138210,19123,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19314966,50500080205,5050008,505,1950-1990,50500
138211,551290,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19315012,50500080203,5050008,505,1950-1990,50500
138212,228411,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19315160,50500080301,5050008,505,1950-1990,50500
138213,566997,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19315268,50500080302,5050008,505,1950-1990,50500
138214,519528,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19315314,50500080302,5050008,505,1950-1990,50500
138215,537661,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19315472,50500080303,5050008,505,1950-1990,50500
138216,482863,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19315518,50500080303,5050008,505,1950-1990,50500
138217,253419,Fish_United States,WV,Pimephales notatus,Pimephales,notatus,species,163516,19321085,50500070606,5050007,505,1950-1980,50500
138218,550513,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19321453,50500070601,5050007,505,1950-1990,50500
138219,62015,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19321465,50500070607,5050007,505,1950-1990,50500
138220,550630,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19321759,50500070103,5050007,505,1950-1990,50500
138221,292310,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19321779,50500070103,5050007,505,1950-1990,50500
138222,557430,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19321799,50500070103,5050007,505,1950-1990,50500
138223,583272,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19321807,50500070103,5050007,505,1950-1990,50500
138224,353912,Fish_United States,WV,Pimephales notatus,Pimephales,notatus,species,163516,19321839,50500070103,5050007,505,1950-1980,50500
138225,546104,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19322127,50500070601,5050007,505,1950-1990,50500
138226,564811,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19322227,50500070603,5050007,505,1950-1990,50500
138227,515085,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19322793,50500070706,5050007,505,1950-1990,50500
138228,511523,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19322925,50500070703,5050007,505,1950-1990,50500
138229,301552,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19322935,50500070706,5050007,505,1950-1990,50500
138230,401141,Fish_United States,WV,Pimephales notatus,Pimephales,notatus,species,163516,19322945,50500070904,5050007,505,1950-1980,50500
138231,473497,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19322969,50500070904,5050007,505,1950-1990,50500
138232,534189,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19323291,50500070403,5050007,505,1950-1990,50500
138233,538386,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19323555,50500070501,5050007,505,1950-1990,50500
138234,505906,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19323611,50500070401,5050007,505,1950-1990,50500
138235,572393,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19324239,50500070503,5050007,505,1950-1990,50500
138236,570808,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19324433,50500070905,5050007,505,1950-1990,50500
138237,532806,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19324441,50500070907,5050007,505,1950-1990,50500
138238,543431,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19324657,50500070802,5050007,505,1950-1990,50500
138239,462589,Fish_United States,WV,Pimephales notatus,Pimephales,notatus,species,163516,19324681,50500070909,5050007,505,1950-1980,50500
138240,546094,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19325143,50500070909,5050007,505,1950-1990,50500
138241,531456,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19328399,50500070906,5050007,505,1950-1990,50500
138242,482393,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19328515,50500070608,5050007,505,1950-1990,50500
138243,510638,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19412741,50302030901,5030203,503,1950-1990,50302
138244,520344,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19412827,50302031002,5030203,503,1950-1990,50302
138245,557952,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19412865,50302031002,5030203,503,1950-1990,50302
138246,467713,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19412979,50302031001,5030203,503,1950-1990,50302
138247,523356,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19413345,50302030201,5030203,503,1950-1990,50302
138248,561267,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19413411,50302030203,5030203,503,1950-1990,50302
138249,459592,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19413491,50302030202,5030203,503,1950-1990,50302
138250,284903,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19413869,50302030903,5030203,503,1950-1990,50302
138251,314601,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19413917,50302030903,5030203,503,1950-1990,50302
138252,521788,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19414131,50302030904,5030203,503,1950-1990,50302
138253,542863,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19414157,50302031303,5030203,503,1950-1990,50302
138254,524074,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19414255,50302030905,5030203,503,1950-1990,50302
138255,174253,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19414279,50302031304,5030203,503,1950-1990,50302
138256,548622,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19414291,50302031302,5030203,503,1950-1990,50302
138257,545875,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19414307,50302031302,5030203,503,1950-1990,50302
138258,466151,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19414561,50302031007,5030203,503,1950-1990,50302
138259,474647,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19414731,50302031009,5030203,503,1950-1990,50302
138260,124429,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19414803,50302031008,5030203,503,1950-1990,50302
138261,558741,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19414833,50302031210,5030203,503,1950-1990,50302
138262,229093,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19414883,50302031008,5030203,503,1950-1990,50302
138263,488932,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19415291,50302031305,5030203,503,1950-1990,50302
138264,546318,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19415321,50302031101,5030203,503,1950-1990,50302
138265,538798,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19415375,50302031103,5030203,503,1950-1990,50302
138266,213236,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19415507,50302031103,5030203,503,1950-1990,50302
138267,447480,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19415527,50302031306,5030203,503,1950-1990,50302
138268,557980,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19415571,50302031210,5030203,503,1950-1990,50302
138269,230452,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19415749,50302031201,5030203,503,1950-1990,50302
138270,515550,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19415909,50302031202,5030203,503,1950-1990,50302
138271,124569,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19415925,50302030205,5030203,503,1950-1990,50302
138272,489769,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19415939,50302031201,5030203,503,1950-1990,50302
138273,533128,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19415967,50302030308,5030203,503,1950-1990,50302
138274,449352,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19416011,50302030103,5030203,503,1950-1990,50302
138275,553298,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19416061,50302030402,5030203,503,1950-1990,50302
138276,154189,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19416067,50302030102,5030203,503,1950-1990,50302
138277,556471,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19416281,50302030306,5030203,503,1950-1990,50302
138278,556681,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19416333,50302030307,5030203,503,1950-1990,50302
138279,523955,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19416335,50302030306,5030203,503,1950-1990,50302
138280,569031,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19416403,50302030504,5030203,503,1950-1990,50302
138281,254130,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19416437,50302030402,5030203,503,1950-1990,50302
138282,499550,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19416515,50302030304,5030203,503,1950-1990,50302
138283,558936,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19416951,50302030302,5030203,503,1950-1990,50302
138284,544680,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19417077,50302030304,5030203,503,1950-1990,50302
138285,564929,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19417093,50302030503,5030203,503,1950-1990,50302
138286,555484,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19417331,50302030307,5030203,503,1950-1990,50302
138287,326565,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19417335,50302030307,5030203,503,1950-1990,50302
138288,297330,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19417337,50302030402,5030203,503,1950-1990,50302
138289,468078,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19417429,50302030303,5030203,503,1950-1990,50302
138290,576614,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19417431,50302030303,5030203,503,1950-1990,50302
138291,560743,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19417983,50302031205,5030203,503,1950-1990,50302
138292,493095,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19418115,50302031205,5030203,503,1950-1990,50302
138293,286342,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19418385,50302030801,5030203,503,1950-1990,50302
138294,559718,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19418505,50302030505,5030203,503,1950-1990,50302
138295,515616,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19418627,50302030607,5030203,503,1950-1990,50302
138296,546373,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19418747,50302030606,5030203,503,1950-1990,50302
138297,508158,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19418841,50302030801,5030203,503,1950-1990,50302
138298,539843,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19418905,50302030702,5030203,503,1950-1990,50302
138299,532883,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19419101,50302030605,5030203,503,1950-1990,50302
138300,560523,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19419199,50302030604,5030203,503,1950-1990,50302
138301,543302,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19419375,50302030604,5030203,503,1950-1990,50302
138302,527355,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19419387,50302030602,5030203,503,1950-1990,50302
138303,563336,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19419655,50302031207,5030203,503,1950-1990,50302
138304,517435,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19419681,50302030701,5030203,503,1950-1990,50302
138305,231481,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19419683,50302030803,5030203,503,1950-1990,50302
138306,479508,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19425019,50302031210,5030203,503,1950-1990,50302
138307,553762,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19439393,50302020402,5030202,503,1950-1990,50302
138308,471630,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19439649,50302020401,5030202,503,1950-1990,50302
138309,556660,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19439937,50302020403,5030202,503,1950-1990,50302
138310,339515,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19441403,50302020801,5030202,503,1950-1990,50302
138311,544019,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19441873,50302020504,5030202,503,1950-1990,50302
138312,536487,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19442199,50302020608,5030202,503,1950-1990,50302
138313,547222,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19442365,50302020601,5030202,503,1950-1990,50302
138314,534285,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19442519,50302020602,5030202,503,1950-1990,50302
138315,565313,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19442585,50302020604,5030202,503,1950-1990,50302
138316,552804,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19442791,50302020504,5030202,503,1950-1990,50302
138317,548243,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19442823,50302020606,5030202,503,1950-1990,50302
138318,280,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19443015,50302020608,5030202,503,1950-1990,50302
138319,526338,MARIS,PA,Pimephales notatus,Pimephales,notatus,species,163516,19451753,50301060105,5030106,503,1950-1990,50301
138320,575830,MARIS,PA,Pimephales notatus,Pimephales,notatus,species,163516,19452671,50301060602,5030106,503,1950-1990,50301
138321,450397,Fish_West Virginia,WV,Pimephales notatus,Pimephales,notatus,species,163516,19452733,50301060604,5030106,503,1950-1990,50301
